diaObjectId,visit,band,flux,flux_err,diff_flux,diff_flux_err,expmid,mag,magerr
614435753623027782,2024112600307,r,145515.0,364.0780029296875,17926.400390625,365.35400390625,60641.209991400465,18.49273109436035,0.0027170181274414062
614435753623027782,2024121100587,r,121848.0,354.7149963378906,-6397.68017578125,357.6669921875,60656.34191298032,18.685453414916992,0.0031604766845703125
614435753623027782,2024111900362,y,113534.0,1455.72998046875,-739.5360107421875,1509.719970703125,60634.326023246416,18.76218605041504,0.013921737670898438
614435753623027782,2024112600306,r,140842.0,355.8290100097656,13738.7001953125,357.64300537109375,60641.209397216386,18.52817153930664,0.0027437210083007812
614435753623027782,2024112600304,r,133781.0,354.2309875488281,7012.66015625,358.1619873046875,60641.208226417875,18.584014892578125,0.0028743743896484375
614435753623027782,2024120900459,g,144976.0,405.8970031738281,14830.2001953125,409.3030090332031,60654.32703553823,18.49675941467285,0.003040313720703125
614435753623027782,2024120900460,g,149936.0,411.9169921875,18800.19921875,416.864013671875,60654.32742656818,18.460235595703125,0.00298309326171875
614435753623027782,2024120700522,g,103456.0,332.59100341796875,-27119.19921875,336.95098876953125,60652.324119820594,18.86311149597168,0.003490447998046875
614435753623027782,2024121000516,r,106060.0,367.8999938964844,-21184.099609375,374.0469970703125,60655.298918889,18.83612060546875,0.0037670135498046875
614435753623027782,2024121100567,r,138752.0,384.7049865722656,9828.5498046875,388.0840148925781,60656.3328154052,18.544403076171875,0.003009796142578125
614435753623027782,2024121000518,r,105731.0,356.14300537109375,-20881.19921875,363.8320007324219,60655.299708836894,18.839494705200195,0.0036573410034179688
614435753623027782,2024120900463,z,132667.0,664.7620239257812,18669.0,677.2260131835938,60654.32928307283,18.593093872070312,0.00543975830078125
614435753623027782,2024120900467,z,131213.0,757.739990234375,20428.599609375,772.2249755859375,60654.33085078117,18.605058670043945,0.006270408630371094
614435753623027782,2024120300075,g,107236.0,347.3970031738281,-25447.5,352.3500061035156,60648.14131884837,18.82415008544922,0.00351715087890625
614435753623027782,2024120300068,r,120036.0,342.41900634765625,-7581.58984375,349.1679992675781,60648.13745222225,18.70172119140625,0.0030965805053710938
614435753623027782,2024120300067,r,120172.0,363.1289978027344,-7295.18994140625,369.4169921875,60648.13697489584,18.70049285888672,0.0032806396484375
614435753623027782,2024120300070,r,118005.0,373.4010009765625,-8908.73046875,382.5260009765625,60648.138390567045,18.72024917602539,0.0034351348876953125
614435753623027782,2024120300090,g,99674.703125,327.37701416015625,-32317.30078125,331.7179870605469,60648.14982340854,18.90353775024414,0.0035657882690429688
614435753623027782,2024120300085,i,113642.0,428.35198974609375,-16682.80078125,446.43798828125,60648.14683796877,18.761154174804688,0.004093170166015625
614435753623027782,2024113000178,u,70730.203125,843.1279907226562,26666.30078125,864.2849731445312,60645.124459791565,19.27598762512207,0.012943267822265625
614435753623027782,2024120100452,u,43710.1015625,611.4929809570312,-3712.169921875,635.031982421875,60646.3249204052,19.798547744750977,0.01519012451171875
614435753623027782,2024112600312,g,159179.0,376.74700927734375,27010.0,380.7070007324219,60641.21351700813,18.395286560058594,0.0025701522827148438
614435753623027782,2024112600321,i,133661.0,430.68701171875,3149.570068359375,444.4049987792969,60641.21949917833,18.584989547729492,0.003498077392578125
614435753623027782,2024120200336,u,47041.19921875,616.0050048828125,-188.06199645996094,655.77197265625,60647.30568874996,19.71880531311035,0.014218330383300781
614435753623027782,2024120200370,u,46620.8984375,562.322021484375,-1056.0,577.625,60647.33351194442,19.72854995727539,0.013095855712890625
